,tweet_id,timestamp,text,name,rating,stage_of_dog,favorite_count,favorited,full_text,id,retweeted_status,jpg_url,img_num,prediction
2220,835574547218894849,2017-02-25 19:37:50 +0000,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,Eli,1.1,pupper,,,,,,https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg,1.0,Staffordshire bullterrier
2221,835536468978302976,2017-02-25 17:06:32 +0000,"RT @dog_rates: Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://…",Lola,1.2,pupper,,,,,,,,
2222,835309094223372289,2017-02-25 02:03:02 +0000,RT @dog_rates: So this just changed my life. 13/10 please enjoy  https://t.co/dsv4xAtfv7,None,1.3,pupper,,,,,,,,
2223,835297930240217089,2017-02-25 01:18:40 +0000,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,Ash,1.2,pupper,,,,,,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,1.0,Rottweiler
2224,835264098648616962,2017-02-24 23:04:14 +0000,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU",Lola,1.2,pupper,,,,,,,,
2225,835172783151792128,2017-02-24 17:01:22 +0000,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,None,1.2,pupper,28552.0,False,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,8.351727831517921e+17,,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg,2.0,Border collie
2226,834931633769889797,2017-02-24 01:03:08 +0000,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,Tucker,1.2,pupper,,,,,,,,
2227,834786237630337024,2017-02-23 15:25:23 +0000,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,Tobi,1.3,pupper,22943.0,False,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,8.34786237630337e+17,,,,
2228,834574053763584002,2017-02-23 01:22:14 +0000,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,None,1.3,pupper,,,,,,,,
2229,834477809192075265,2017-02-22 18:59:48 +0000,RT @dog_rates: This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me…,Leo,1.2,pupper,,,,,,,,
2230,834458053273591808,2017-02-22 17:41:18 +0000,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",Chester,1.2,pupper,10512.0,False,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",8.344580532735918e+17,,,,
2231,834209720923721728,2017-02-22 01:14:30 +0000,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,Wilson,1.2,pupper,22594.0,False,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,8.342097209237217e+17,,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,1.0,golden retriever
2232,834167344700198914,2017-02-21 22:26:07 +0000,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB,Sunshine,1.1,pupper,,,,,,,,
2233,834089966724603904,2017-02-21 17:18:39 +0000,DOGGO ON THE LOOSE I REPEAT DOGGO ON THE LOOSE 10/10 https://t.co/ffIH2WxwF0,None,1.0,pupper,10971.0,False,DOGGO ON THE LOOSE I REPEAT DOGGO ON THE LOOSE 10/10 https://t.co/ffIH2WxwF0,8.340899667246039e+17,,,,
2234,834086379323871233,2017-02-21 17:04:24 +0000,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,Lipton,1.2,pupper,,,,,,,,
2235,833863086058651648,2017-02-21 02:17:06 +0000,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,Bentley,1.2,pupper,14661.0,False,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,8.338630860586516e+17,,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,1.0,kuvasz
2236,833826103416520705,2017-02-20 23:50:09 +0000,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,Charlie,1.3,pupper,,,,,,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,1.0,Chihuahua
2237,833732339549220864,2017-02-20 17:37:34 +0000,"RT @rolltidered: This is Gabby. Now requests to be referred to as a guide dog, thanks to @dog_rates and @ShopWeRateDogs. 12/10 in my book.…",Gabby,1.2,pupper,,,,,,,,
2238,833722901757046785,2017-02-20 17:00:04 +0000,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,Bronte,1.3,pupper,,,,,,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,1.0,West Highland white terrier
2239,833479644947025920,2017-02-20 00:53:27 +0000,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,Poppy,1.3,pupper,16258.0,False,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,8.334796449470259e+17,,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,3.0,golden retriever
2240,833124694597443584,2017-02-19 01:23:00 +0000,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,Gidget,1.2,pupper,22133.0,False,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,8.331246945974436e+17,,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,3.0,Cardigan
2241,832998151111966721,2017-02-18 17:00:10 +0000,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",Rhino,1.3,pupper,,,,,,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,1.0,boxer
2242,832769181346996225,2017-02-18 01:50:19 +0000,RT @EmilieGambril: 12/10 h*cking excited about my new shirt! @dog_rates https://t.co/zFEfMTaHqU,None,1.2,pupper,,,,,,,,
2243,832757312314028032,2017-02-18 01:03:09 +0000,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,Willow,1.3,pupper,18423.0,False,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,8.32757312314028e+17,,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,2.0,Cardigan
2244,832682457690300417,2017-02-17 20:05:43 +0000,Prosperous good boy 13/10 socioeconomic af https://t.co/8YlD5lxPbQ,None,1.3,pupper,,,,,,,,
2245,832645525019123713,2017-02-17 17:38:57 +0000,"There's going to be a dog terminal at JFK Airport. This is not a drill. 10/10  
https://t.co/dp5h9bCwU7",not,1.0,pupper,,,,,,,,
2246,832636094638288896,2017-02-17 17:01:29 +0000,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,Orion,1.2,pupper,17379.0,False,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,8.326360946382889e+17,,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,1.0,Eskimo dog
2247,832397543355072512,2017-02-17 01:13:34 +0000,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,Eevee,1.2,pupper,13126.0,False,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,8.323975433550725e+17,,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,1.0,Pekinese
2248,832369877331693569,2017-02-16 23:23:38 +0000,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,Charlie,1.1,pupper,,,,,,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,1.0,kelpie
2249,832273440279240704,2017-02-16 17:00:25 +0000,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,Smiley,1.4,pupper,12385.0,False,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,8.322734402792407e+17,,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,1.0,Pembroke
2250,832215909146226688,2017-02-16 13:11:49 +0000,"RT @dog_rates: This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wu…",Logan,7.5,pupper,,,,,,,,
2251,832215726631055365,2017-02-16 13:11:05 +0000,RT @dog_rates: This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,Moreton,1.3,pupper,,,,,,,,
2252,832088576586297345,2017-02-16 04:45:50 +0000,@docmisterio account started on 11/15/15,None,0.7333333333333333,pupper,,,,,,,,
2253,832040443403784192,2017-02-16 01:34:34 +0000,RT @dog_rates: This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,Klein,1.2,pupper,,,,,,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,1.0,miniature pinscher
2254,832032802820481025,2017-02-16 01:04:13 +0000,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",Miguel,1.2,pupper,,,,,,,,
2255,831939777352105988,2017-02-15 18:54:34 +0000,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,Emanuel,1.2,pupper,,,,,,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,1.0,Pomeranian
2256,831926988323639298,2017-02-15 18:03:45 +0000,@UNC can confirm 12/10,None,1.2,pupper,,,,,,,,
2257,831911600680497154,2017-02-15 17:02:36 +0000,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,Kuyu,1.4,pupper,,,,,,,,
2258,831670449226514432,2017-02-15 01:04:21 +0000,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,Daisy,1.3,pupper,11469.0,False,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,8.316704492265144e+17,,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,1.0,Pembroke
2259,831650051525054464,2017-02-14 23:43:18 +0000,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",None,1.3,pupper,7908.0,False,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",8.316500515250545e+17,,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,1.0,Eskimo dog
2260,831552930092285952,2017-02-14 17:17:22 +0000,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,Dutch,1.3,pupper,9872.0,False,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,8.31552930092286e+17,,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,1.0,Chihuahua
2261,831322785565769729,2017-02-14 02:02:51 +0000,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,Pete,1.2,pupper,,,,,,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,1.0,Old English sheepdog
2262,831315979191906304,2017-02-14 01:35:49 +0000,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,None,1.3,pupper,7117.0,False,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,8.313159791919063e+17,,,,
2263,831309418084069378,2017-02-14 01:09:44 +0000,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,Scooter,1.2,pupper,,,,,,,,
2264,831262627380748289,2017-02-13 22:03:49 +0000,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,Tucker,1.2,pupper,,,,,,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,1.0,cocker spaniel
2265,830956169170665475,2017-02-13 01:46:03 +0000,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,Reggie,1.2,pupper,,,,,,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,1.0,kuvasz
2266,830583320585068544,2017-02-12 01:04:29 +0000,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,Lilly,1.3,pupper,73397.0,False,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,8.305833205850685e+17,,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,1.0,Labrador retriever
2267,830173239259324417,2017-02-10 21:54:58 +0000,RT @dog_rates: This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionate…,Kyro,1.2,pupper,,,,,,,,
2268,830097400375152640,2017-02-10 16:53:37 +0000,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",Samson,1.3,pupper,10804.0,False,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",8.300974003751526e+17,,,,
2269,829878982036299777,2017-02-10 02:25:42 +0000,RT @dog_rates: This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,Loki,1.2,pupper,,,,,,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,1.0,golden retriever
2270,829861396166877184,2017-02-10 01:15:49 +0000,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,Mia,1.2,pupper,13441.0,False,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,8.298613961668772e+17,,,,
2271,829501995190984704,2017-02-09 01:27:41 +0000,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,Leo,1.2,pupper,34913.0,False,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,8.295019951909847e+17,,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,1.0,French bulldog
2272,829449946868879360,2017-02-08 22:00:52 +0000,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,None,1.1,pupper,11519.0,False,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,8.294499468688794e+17,,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,1.0,Labrador retriever
2273,829374341691346946,2017-02-08 17:00:26 +0000,This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,Astrid,1.3,pupper,,,,,,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,1.0,Staffordshire bullterrier
2274,829141528400556032,2017-02-08 01:35:19 +0000,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,Malcolm,1.2,pupper,26952.0,False,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,8.29141528400556e+17,,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,2.0,golden retriever
2275,829011960981237760,2017-02-07 17:00:28 +0000,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,Dexter,1.3,pupper,58302.0,False,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,8.290119609812378e+17,,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,2.0,boxer
2276,828801551087042563,2017-02-07 03:04:22 +0000,"RT @dog_rates: This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https…",Gus,1.2,pupper,,,,,,,,
2277,828770345708580865,2017-02-07 01:00:22 +0000,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,Alfie,1.3,pupper,,,,,,,,
2278,828708714936930305,2017-02-06 20:55:28 +0000,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,Fiona,1.0,pupper,,,,,,,,
2279,828650029636317184,2017-02-06 17:02:17 +0000,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",one,1.4,pupper,10467.0,False,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",8.286500296363172e+17,,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,1.0,golden retriever
2280,828409743546925057,2017-02-06 01:07:28 +0000,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,Mutt,1.2,pupper,,,,,,,,
2281,828408677031882754,2017-02-06 01:03:14 +0000,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,Bear,1.2,pupper,,,,,,,,
2282,828381636999917570,2017-02-05 23:15:47 +0000,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,Doobert,1.4,pupper,,,,,,,,
2283,828376505180889089,2017-02-05 22:55:23 +0000,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",Beebop,1.3,pupper,,,,,,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,1.0,American Staffordshire terrier
2284,828372645993398273,2017-02-05 22:40:03 +0000,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,Alexander,1.2,pupper,,,,,,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,1.0,malamute
2285,828361771580813312,2017-02-05 21:56:51 +0000,Beebop and Doobert should start a band 12/10 would listen,None,1.2,pupper,2408.0,False,Beebop and Doobert should start a band 12/10 would listen,8.283617715808133e+17,,,,
2286,828046555563323392,2017-02-05 01:04:17 +0000,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,Sailer,1.3,pupper,12923.0,False,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,8.280465555633234e+17,,,,
2287,828011680017821696,2017-02-04 22:45:42 +0000,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,Brutus,1.1,pupper,11411.0,False,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,8.280116800178217e+17,,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,1.0,American Staffordshire terrier
2288,827933404142436356,2017-02-04 17:34:40 +0000,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,Kona,1.2,pupper,,,,,,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,2.0,German shepherd
2289,827653905312006145,2017-02-03 23:04:02 +0000,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,Boots,1.2,pupper,,,,,,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,1.0,collie
2290,827600520311402496,2017-02-03 19:31:54 +0000,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,Tucker,1.3,pupper,8143.0,False,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,8.276005203114025e+17,,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,1.0,Pembroke
2291,827324948884643840,2017-02-03 01:16:53 +0000,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",Ralphie,1.2,pupper,17523.0,False,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",8.273249488846438e+17,,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,1.0,golden retriever
2292,827228250799742977,2017-02-02 18:52:38 +0000,RT @dog_rates: This is Phil. He's an important dog. Can control the seasons. Magical as hell. 12/10 would let him sign my forehead https://…,Phil,1.2,pupper,,,,,,,,
2293,827199976799354881,2017-02-02 17:00:17 +0000,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,Charlie,1.3,pupper,,,,,,,,
2294,826958653328592898,2017-02-02 01:01:21 +0000,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,Loki,1.2,pupper,,,,,,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,1.0,golden retriever
2295,826848821049180160,2017-02-01 17:44:55 +0000,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,Cupid,1.3,pupper,40325.0,False,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,8.268488210491802e+17,,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,4.0,Great Pyrenees
2296,826615380357632002,2017-02-01 02:17:19 +0000,"RT @dog_rates: Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https:/…",None,1.0,pupper,,,,,,,,
2297,826598365270007810,2017-02-01 01:09:42 +0000,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,Pawnd,1.3,pupper,,,,,,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,1.0,French bulldog
2298,826476773533745153,2017-01-31 17:06:32 +0000,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,Pilot,1.2,pupper,,,,,,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,1.0,German shepherd
2299,826240494070030336,2017-01-31 01:27:39 +0000,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,None,1.1,pupper,14614.0,False,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,8.262404940700303e+17,,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,1.0,French bulldog
2300,826204788643753985,2017-01-30 23:05:46 +0000,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",None,1.3,pupper,,,,,,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,2.0,Labrador retriever
2301,826115272272650244,2017-01-30 17:10:04 +0000,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,Ike,1.3,pupper,,,,,,,,
2302,825876512159186944,2017-01-30 01:21:19 +0000,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,Mo,1.1,pupper,11525.0,False,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,8.25876512159187e+17,,,,
2303,825829644528148480,2017-01-29 22:15:05 +0000,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,Toby,1.2,pupper,14025.0,False,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,8.258296445281485e+17,,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,2.0,Great Pyrenees
2304,825535076884762624,2017-01-29 02:44:34 +0000,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,None,1.4,pupper,56413.0,False,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,8.255350768847626e+17,,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,1.0,Rottweiler
2305,825147591692263424,2017-01-28 01:04:51 +0000,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,Sweet,1.3,pupper,20181.0,False,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,8.251475916922634e+17,,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,1.0,Pekinese
